date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:19:53	16044/16044	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/images/icons/lg-preloader-dark.gif	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/images/icons/lg-preloader-dark.gif	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/css/main.css?ver=2.1.4)
22:19:54	15416/15416	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/images/icons/lg-preloader.gif	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/images/icons/lg-preloader.gif	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/css/main.css?ver=2.1.4)
22:19:55	1206/1206	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/images/icons/shop-spinner-icons.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/images/icons/shop-spinner-icons.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/css/main.css?ver=2.1.4)
22:19:56	302/302	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:19:57	323/323	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/vc/info.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:19:57	244/244	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:19:58	495/495	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:19:59	712/712	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:01	544/544	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:01	590/590	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:02	682/682	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:03	705/705	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:03	674/674	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:04	717/717	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:05	691/691	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:05	700/700	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:06	648/648	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:07	621/621	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:07	688/688	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:08	700/700	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:09	647/647	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:10	763/763	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:11	690/690	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:12	709/709	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:12	691/691	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:13	635/635	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:14	590/590	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:14	635/635	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:15	659/659	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:16	1686/1686	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:16	706/706	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:17	470/470	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:18	606/606	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:18	792/792	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:19	505/505	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:20	756/756	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:20	657/657	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:21	223/223	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:22	168/168	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:23	198/198	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:23	673/673	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:24	265/265	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/vc/remove.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:26	24276/24276	---M--	200	added ('OK')	image/png	date:Thu,%2012%20May%202016%2011:59:34%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/uploads/2016/05/watch-shadow-1.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/uploads/2016/05/watch-shadow-1.png	(from https://demo.kaliumtheme.com/landing/)
22:20:27	110563/110563	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.4.6.2	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min035f.js	(from https://demo.kaliumtheme.com/landing/)
22:20:30	1108/1108	---M--	200	added ('OK')	image/png	date:Thu,%2012%20May%202016%2010:58:52%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/uploads/2016/05/weather-1.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/uploads/2016/05/weather-1.png	(from https://demo.kaliumtheme.com/landing/)
22:20:30	932/932	---M--	200	added ('OK')	image/png	date:Wed,%2011%20May%202016%2014:49:56%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/uploads/2016/05/accurate.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/uploads/2016/05/accurate.png	(from https://demo.kaliumtheme.com/landing/)
22:20:31	22984/22984	UR-M--	200	added ('Partial%20Content')	image/png	date:Thu,%2012%20May%202016%2011:34:56%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/uploads/2016/05/watch-3.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/uploads/2016/05/watch-3.png	(from https://demo.kaliumtheme.com/landing/)
22:20:31	15248/15248	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Jun%202016%2015:02:00%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/uploads/2016/05/appstore-300x85.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/uploads/2016/05/appstore-300x85.png	(from https://demo.kaliumtheme.com/landing/)
22:20:33	456543/456543	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/js/main.min.js?ver=2.1.4	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/js/main.min6b25.js	(from https://demo.kaliumtheme.com/landing/)
22:20:34	247/247	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Oct%202017%2016:50:33%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/robots.txt		(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.6.2)
22:20:36	28372/28372	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/images/icons/eye.gif	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/images/icons/eye.gif	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/css/main.css?ver=2.1.4)
22:20:38	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/css/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/css/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/css/main.css?ver=2.1.4)
22:20:40	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/css/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/css/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/themes/kalium/assets/css/main.css?ver=2.1.4)
22:20:40	841/841	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:41	694/694	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
22:20:41	51485/51485	---MCZ	200	added ('OK')	text/css	date:Mon,%2016%20Oct%202017%2013:31:02%20GMT	https://demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min.css?ver=5.4.2	C:/My%20Web%20Sites/kalium/demokaliumsites-laborator.netdna-ssl.com/landing/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min7661.css	(from https://demo.kaliumtheme.com/landing/)
